,complaint,total,home_count,admit_count,home_pp,admit_pp
11083,abnromal chest xray,1,0.0,1.0,0.0,1.0
11086,epigastric/pale,1,0.0,1.0,0.0,1.0
11087,extrem numbness/weakness,1,0.0,1.0,0.0,1.0
11089,fissure/fistula,1,0.0,1.0,0.0,1.0
11091,t i a,1,0.0,1.0,0.0,1.0
11094,shortness of breath/back pain,1,0.0,1.0,0.0,1.0
11096,returned from rehab,1,0.0,1.0,0.0,1.0
11099,basal ganglia bleed transfer,1,0.0,1.0,0.0,1.0
11100,r axilla cyst,1,0.0,1.0,0.0,1.0
11102,perineal abscess,1,0.0,1.0,0.0,1.0
11103,s/p near syncopal episide,1,0.0,1.0,0.0,1.0
11104,facial drooping,1,0.0,1.0,0.0,1.0
11106,l wrist lacertaion,1,0.0,1.0,0.0,1.0
11108,fistula bleed,1,0.0,1.0,0.0,1.0
11109,lap urinary frequency,1,0.0,1.0,0.0,1.0
11110,new mets,1,0.0,1.0,0.0,1.0
11113,clotted fistula r arm,1,0.0,1.0,0.0,1.0
11114,panick attacks,1,0.0,1.0,0.0,1.0
11116,s/p fall and left arm pain,1,0.0,1.0,0.0,1.0
11117,cholecystitis ,1,0.0,1.0,0.0,1.0
11121,lower body pain,1,0.0,1.0,0.0,1.0
11122,jaundice/weak,1,0.0,1.0,0.0,1.0
11125,cant see distance,1,0.0,1.0,0.0,1.0
11130,?hematemesis,1,0.0,1.0,0.0,1.0
11132,doe/tachycardia,1,0.0,1.0,0.0,1.0
11137,fever  back pain,1,0.0,1.0,0.0,1.0
11142,l flanl and back pain,1,0.0,1.0,0.0,1.0
11145,"numbness,incontinence",1,0.0,1.0,0.0,1.0
11147,trouble word finding,1,0.0,1.0,0.0,1.0
11148,tahcycardia,1,0.0,1.0,0.0,1.0
11149,abnl labs/ back pain,1,0.0,1.0,0.0,1.0
11150,liver dx,1,0.0,1.0,0.0,1.0
11151,internal bleeding,1,0.0,1.0,0.0,1.0
11152,right finger redness,1,0.0,1.0,0.0,1.0
11153,large scrotum,1,0.0,1.0,0.0,1.0
11158,t8 infection,1,0.0,1.0,0.0,1.0
11159,"nstemi,transfer",1,0.0,1.0,0.0,1.0
11163,fluid depletion,1,0.0,1.0,0.0,1.0
11164,addisons,1,0.0,1.0,0.0,1.0
11167,head injury/skull fx,1,0.0,1.0,0.0,1.0
11170,ili dyspnea,1,0.0,1.0,0.0,1.0
11175,dark stools/lethargy,1,0.0,1.0,0.0,1.0
11176,? bilary tube leak,1,0.0,1.0,0.0,1.0
11177,"sob,cp and abd pain",1,0.0,1.0,0.0,1.0
11178,feels aggressive,1,0.0,1.0,0.0,1.0
11180,doe/bld in stool,1,0.0,1.0,0.0,1.0
11181,fever/knee pain,1,0.0,1.0,0.0,1.0
11182,abnormal kidney function test,1,0.0,1.0,0.0,1.0
11183,tx sdh jaw fx s/p sz,1,0.0,1.0,0.0,1.0
11186,allergic rxn/?cva,1,0.0,1.0,0.0,1.0
11188,weakness/weight loss,1,0.0,1.0,0.0,1.0
11189,infected hd port,1,0.0,1.0,0.0,1.0
11194,altered mental status s/p fall last eve,1,0.0,1.0,0.0,1.0
11196,ingestion chemicals,1,0.0,1.0,0.0,1.0
11197,question of uti,1,0.0,1.0,0.0,1.0
11198,fall/seizure,1,0.0,1.0,0.0,1.0
11199,lung infection,1,0.0,1.0,0.0,1.0
11200,gsw-neck,1,0.0,1.0,0.0,1.0
11201,+cholecystitis,1,0.0,1.0,0.0,1.0
11202,ng tube,1,0.0,1.0,0.0,1.0
11205,ngt removal,1,0.0,1.0,0.0,1.0
11209,spontaneous pneumothorax,1,0.0,1.0,0.0,1.0
11210,visual problem,1,0.0,1.0,0.0,1.0
11211,episode aphasia,1,0.0,1.0,0.0,1.0
11214,spleninc bleed/hematoma,1,0.0,1.0,0.0,1.0
11217,for angio,1,0.0,1.0,0.0,1.0
11220,abd pain/? cholangitis,1,0.0,1.0,0.0,1.0
11221,new fistula,1,0.0,1.0,0.0,1.0
11222,dyspahgia,1,0.0,1.0,0.0,1.0
11224,mvc c6 fracture,1,0.0,1.0,0.0,1.0
11225,sdh trans,1,0.0,1.0,0.0,1.0
11228,neck/back/shoulder pain,1,0.0,1.0,0.0,1.0
11230,dilodged pigtail catheter,1,0.0,1.0,0.0,1.0
11231,slurred speech/left facial droop,1,0.0,1.0,0.0,1.0
11234,?braain aneurysm,1,0.0,1.0,0.0,1.0
11237,r/o  pneumonia,1,0.0,1.0,0.0,1.0
11240,hemaemesis/abd pain s/p hemicolectomy,1,0.0,1.0,0.0,1.0
11241,pneumonia/sepsis,1,0.0,1.0,0.0,1.0
11245,fibromyalgia ,1,0.0,1.0,0.0,1.0
11248,h/a abnormal labs,1,0.0,1.0,0.0,1.0
11249,fx r ankle,1,0.0,1.0,0.0,1.0
11251,bilat hand pain/tingling,1,0.0,1.0,0.0,1.0
11253,"r face,arm numbness and tingling",1,0.0,1.0,0.0,1.0
11254,dusky lips/sob,1,0.0,1.0,0.0,1.0
11260,struck by wave,1,0.0,1.0,0.0,1.0
11261,r hand infx,1,0.0,1.0,0.0,1.0
11262,fever/cp/gall bladder pain,1,0.0,1.0,0.0,1.0
11263,swollen lt.cheek,1,0.0,1.0,0.0,1.0
11264,"h/a weak,diarrhea",1,0.0,1.0,0.0,1.0
11265,dragged by car,1,0.0,1.0,0.0,1.0
11267,? l arm infection ,1,0.0,1.0,0.0,1.0
11269,s/p fall/right leg pain,1,0.0,1.0,0.0,1.0
11270,?steak in esophagus ,1,0.0,1.0,0.0,1.0
11278,"fall,spine fx",1,0.0,1.0,0.0,1.0
11283,abnormal labs call back,1,0.0,1.0,0.0,1.0
11285,lt arm weakness,1,0.0,1.0,0.0,1.0
11289,episodic r sided weakness/numbness,1,0.0,1.0,0.0,1.0
11293,fx toe,1,0.0,1.0,0.0,1.0
11296,throat foreign body,1,0.0,1.0,0.0,1.0
11297,feeling of panic,1,0.0,1.0,0.0,1.0
11303,metabolic disturbance,1,0.0,1.0,0.0,1.0
11310,abnormal liver labs,1,0.0,1.0,0.0,1.0
11314,ili cough /bodyaches,1,0.0,1.0,0.0,1.0
11317,anterior neck lesion,1,0.0,1.0,0.0,1.0
11318,splenic infarction transfer,1,0.0,1.0,0.0,1.0
11319,cvl line eval,1,0.0,1.0,0.0,1.0
11321,knee redness,1,0.0,1.0,0.0,1.0
11323,change of ms /hypoglycemia,1,0.0,1.0,0.0,1.0
11330,right pareital hematoma,1,0.0,1.0,0.0,1.0
11332,post transplant fever,1,0.0,1.0,0.0,1.0
11337,facial pain/wants pacemaker checked,1,0.0,1.0,0.0,1.0
11342,peritonial dialysis catheter eval,1,0.0,1.0,0.0,1.0
11346,r/o mi,1,0.0,1.0,0.0,1.0
11353,multiple complaint,1,0.0,1.0,0.0,1.0
11354,altered mental status/ s/p fall,1,0.0,1.0,0.0,1.0
11359,weakness unable to ambulate,1,0.0,1.0,0.0,1.0
11360,left hip cellulitis,1,0.0,1.0,0.0,1.0
11367,___ paranoid,1,0.0,1.0,0.0,1.0
11369,bilat thigh swelling,1,0.0,1.0,0.0,1.0
11371,r hand arterial embolism,1,0.0,1.0,0.0,1.0
11372,r inguinal herm=nia,1,0.0,1.0,0.0,1.0
11374,?ruptured gallbladder,1,0.0,1.0,0.0,1.0
11376,abd pain/swallowed metal and a tooth,1,0.0,1.0,0.0,1.0
11377,weak/diarrhea,1,0.0,1.0,0.0,1.0
11380,kidney levels,1,0.0,1.0,0.0,1.0
11382,abnormal labs/purging,1,0.0,1.0,0.0,1.0
11383,leaking nephrostomy tube + chills,1,0.0,1.0,0.0,1.0
11384,+ clot,1,0.0,1.0,0.0,1.0
11385,"hematuria,frequency",1,0.0,1.0,0.0,1.0
11386,cp l shoulder pain,1,0.0,1.0,0.0,1.0
11389,withdrawel seizure,1,0.0,1.0,0.0,1.0
11391,"abd pain,nausea/vomiting",1,0.0,1.0,0.0,1.0
11394,bi-transfer,1,0.0,1.0,0.0,1.0
11395,admit l heel cellulitis,1,0.0,1.0,0.0,1.0
11398,feeding tube placement,1,0.0,1.0,0.0,1.0
11401,"diahrrea,vomiting",1,0.0,1.0,0.0,1.0
11409,hct 21/rectal bleeding,1,0.0,1.0,0.0,1.0
11415,fever /chills,1,0.0,1.0,0.0,1.0
11416,weight gain/foot pain,1,0.0,1.0,0.0,1.0
11420,25ft fall,1,0.0,1.0,0.0,1.0
11421,rt lung pain,1,0.0,1.0,0.0,1.0
11422,"hematuria,rectal bleed",1,0.0,1.0,0.0,1.0
11423,word searching,1,0.0,1.0,0.0,1.0
11424,lehtargic,1,0.0,1.0,0.0,1.0
11425,sync low hct,1,0.0,1.0,0.0,1.0
11426,lethargy ? sepsis,1,0.0,1.0,0.0,1.0
11428,ll  abd  pain ,1,0.0,1.0,0.0,1.0
11429,r leg pain and numbess,1,0.0,1.0,0.0,1.0
11432,___.,1,0.0,1.0,0.0,1.0
11433,motor cyclist struck,1,0.0,1.0,0.0,1.0
11435,hallucinations & unsafe behavior,1,0.0,1.0,0.0,1.0
11437,bicyclist vs car door,1,0.0,1.0,0.0,1.0
11438,redness to hand,1,0.0,1.0,0.0,1.0
11443,r/o left lower leg infection,1,0.0,1.0,0.0,1.0
11444,abnormal gait and int. chest pressure,1,0.0,1.0,0.0,1.0
11445,dizzy/amensia,1,0.0,1.0,0.0,1.0
11446,basci trauma,1,0.0,1.0,0.0,1.0
11447,liver laceration s/p fall,1,0.0,1.0,0.0,1.0
11449,difficulty swollowing,1,0.0,1.0,0.0,1.0
11450,l calf swollen,1,0.0,1.0,0.0,1.0
11455,? stemi/mvc,1,0.0,1.0,0.0,1.0
11458,si- ah,1,0.0,1.0,0.0,1.0
11462,l hemiparesis,1,0.0,1.0,0.0,1.0
11468,lbp/left knee pain,1,0.0,1.0,0.0,1.0
11470,c2 fx s/p fall,1,0.0,1.0,0.0,1.0
11471,bil leg fractures,1,0.0,1.0,0.0,1.0
11472,epidural mass,1,0.0,1.0,0.0,1.0
11475,?pelvic infection,1,0.0,1.0,0.0,1.0
11477,low hematocrit,1,0.0,1.0,0.0,1.0
11479,adrenal tumor rupture,1,0.0,1.0,0.0,1.0
11482,fall/femur fx,1,0.0,1.0,0.0,1.0
11483,"lightheaded,shortness of breath",1,0.0,1.0,0.0,1.0
11484,heartrate 24,1,0.0,1.0,0.0,1.0
11486,heme eval,1,0.0,1.0,0.0,1.0
11487,bil foot pain/ulcers,1,0.0,1.0,0.0,1.0
11488,l arm blood clots,1,0.0,1.0,0.0,1.0
11489,l foot paresthesia,1,0.0,1.0,0.0,1.0
11490,eu critical/diving accident,1,0.0,1.0,0.0,1.0
11495,called back for postive blood culture,1,0.0,1.0,0.0,1.0
11497,?sz/ cva,1,0.0,1.0,0.0,1.0
11498,elevated blood pressures,1,0.0,1.0,0.0,1.0
11499,"abd distention,sob",1,0.0,1.0,0.0,1.0
11502,increased abd girth/le edema,1,0.0,1.0,0.0,1.0
11507,occlusion of ivc,1,0.0,1.0,0.0,1.0
11514,ruq pain and back,1,0.0,1.0,0.0,1.0
11515,abd pain trasnfer,1,0.0,1.0,0.0,1.0
11517,ha/vom,1,0.0,1.0,0.0,1.0
11520,abd  pain   /fever,1,0.0,1.0,0.0,1.0
11521,l femoral neck fx,1,0.0,1.0,0.0,1.0
11522,fall hip pain,1,0.0,1.0,0.0,1.0
11526,r  leg cellulitis,1,0.0,1.0,0.0,1.0
11528,dizzy/weakness,1,0.0,1.0,0.0,1.0
11530,pain fever weakness,1,0.0,1.0,0.0,1.0
11533,old humerous fx,1,0.0,1.0,0.0,1.0
11535,room spinning/head pain,1,0.0,1.0,0.0,1.0
11536,___/schizo,1,0.0,1.0,0.0,1.0
11546,fever/resp distress,1,0.0,1.0,0.0,1.0
11547,palps with dizziness,1,0.0,1.0,0.0,1.0
11548,"unsteady,fall",1,0.0,1.0,0.0,1.0
11549,painful hemorroid,1,0.0,1.0,0.0,1.0
11550,neck pain-atraumatic,1,0.0,1.0,0.0,1.0
11551,facial numbness/swelling,1,0.0,1.0,0.0,1.0
11553,tonsilectomy bleeding ,1,0.0,1.0,0.0,1.0
11554,dysrythmia,1,0.0,1.0,0.0,1.0
11555,woke up on floor,1,0.0,1.0,0.0,1.0
11556,weakness renal failure,1,0.0,1.0,0.0,1.0
11557,abnl mri/brain lesion,1,0.0,1.0,0.0,1.0
11558,urostomy/colostomy issue,1,0.0,1.0,0.0,1.0
11559,tx intubated,1,0.0,1.0,0.0,1.0
11560,dehydrations s/p sx,1,0.0,1.0,0.0,1.0
11563,"abnormal labs,low sat",1,0.0,1.0,0.0,1.0
11570,chest pressure/brady,1,0.0,1.0,0.0,1.0
11571,? perf esophagus,1,0.0,1.0,0.0,1.0
11579,pain and sob,1,0.0,1.0,0.0,1.0
11587,for eval/pain,1,0.0,1.0,0.0,1.0
11589,fall/electrocution,1,0.0,1.0,0.0,1.0
11590,etoh ++,1,0.0,1.0,0.0,1.0
11593,worsening cat bite,1,0.0,1.0,0.0,1.0
11594,kidney problems,1,0.0,1.0,0.0,1.0
11595,case managecament,1,0.0,1.0,0.0,1.0
11599,needs hand surgery eval,1,0.0,1.0,0.0,1.0
11600,?brain swelling,1,0.0,1.0,0.0,1.0
11609,pulseless left arm,1,0.0,1.0,0.0,1.0
11612,fermur fx,1,0.0,1.0,0.0,1.0
11616,abd pain/chest pain,1,0.0,1.0,0.0,1.0
11623,nr syncope/ maliase,1,0.0,1.0,0.0,1.0
11630,weak/diaphoretic,1,0.0,1.0,0.0,1.0
11633,r knee/hip pain,1,0.0,1.0,0.0,1.0
11635,buttock abscesses,1,0.0,1.0,0.0,1.0
11636,abcess/fever,1,0.0,1.0,0.0,1.0
11638,parotid gland swelling,1,0.0,1.0,0.0,1.0
11639,req   detox,1,0.0,1.0,0.0,1.0
11641,vomited bile,1,0.0,1.0,0.0,1.0
11643,guiac +,1,0.0,1.0,0.0,1.0
11645,fever/weak/n/v,1,0.0,1.0,0.0,1.0
11649,hematemesis/dizzy,1,0.0,1.0,0.0,1.0
11650,edema/abd distention,1,0.0,1.0,0.0,1.0
11654,req dual dx,1,0.0,1.0,0.0,1.0
11660,stg 4 decubitus,1,0.0,1.0,0.0,1.0
11661,bizarre ,1,0.0,1.0,0.0,1.0
11664,s/p seizure; pneumonia,1,0.0,1.0,0.0,1.0
11668,ha/epistaxis x sev wks,1,0.0,1.0,0.0,1.0
11671,l  flank   pain /nausea,1,0.0,1.0,0.0,1.0
11673,bowel inc,1,0.0,1.0,0.0,1.0
11678,persistant abd pain,1,0.0,1.0,0.0,1.0
11682,dyspnea/congestion,1,0.0,1.0,0.0,1.0
11687,melana,1,0.0,1.0,0.0,1.0
11691,worsening lft's,1,0.0,1.0,0.0,1.0
11692,"dysarthria,ha",1,0.0,1.0,0.0,1.0
11693,foot run over by car,1,0.0,1.0,0.0,1.0
11697,abd pain sob,1,0.0,1.0,0.0,1.0
11699,etoh/?si,1,0.0,1.0,0.0,1.0
11703,chest pain/stemi,1,0.0,1.0,0.0,1.0
11705,transfer cholecystits,1,0.0,1.0,0.0,1.0
11706,feeling unwell on chemo,1,0.0,1.0,0.0,1.0
11708,pelvic mass transfer,1,0.0,1.0,0.0,1.0
11709,brp in colostomy bag,1,0.0,1.0,0.0,1.0
11714,bil pe's,1,0.0,1.0,0.0,1.0
11715,unresponsive s/p seizure,1,0.0,1.0,0.0,1.0
11716,dizzy/syncope,1,0.0,1.0,0.0,1.0
11718,hemoptysis and rectal bleeding,1,0.0,1.0,0.0,1.0
11719,renal failure??,1,0.0,1.0,0.0,1.0
11722,weakness x 1 week,1,0.0,1.0,0.0,1.0
11728,chills post op,1,0.0,1.0,0.0,1.0
11732,painful redness around hernia site,1,0.0,1.0,0.0,1.0
11733,r/o infected portacath,1,0.0,1.0,0.0,1.0
11734,general weakness/pale,1,0.0,1.0,0.0,1.0
11738,scrotal pain / swelling,1,0.0,1.0,0.0,1.0
11740,infected portacath,1,0.0,1.0,0.0,1.0
11741,intubated etoh,1,0.0,1.0,0.0,1.0
11744,cough/headache /runny nose ,1,0.0,1.0,0.0,1.0
11750,s/p fall 10ft,1,0.0,1.0,0.0,1.0
11755,stump pain,1,0.0,1.0,0.0,1.0
11759,hepatic abcesses,1,0.0,1.0,0.0,1.0
11760,?pnx sepsis,1,0.0,1.0,0.0,1.0
11763,abnormal labs ili,1,0.0,1.0,0.0,1.0
11770,left sided mid axillary pain,1,0.0,1.0,0.0,1.0
11772,syncope vs. sz,1,0.0,1.0,0.0,1.0
11786,pneumonia on cpap,1,0.0,1.0,0.0,1.0
11787,fell 8 ft,1,0.0,1.0,0.0,1.0
11788,"cellulitis,pneumonia",1,0.0,1.0,0.0,1.0
11789,+etoh/malnutrition,1,0.0,1.0,0.0,1.0
11790,ludwigs angina,1,0.0,1.0,0.0,1.0
11791,pancreatitis transfer ,1,0.0,1.0,0.0,1.0
11797,pulsless limb,1,0.0,1.0,0.0,1.0
11798,elevated bili,1,0.0,1.0,0.0,1.0
11800,mass on ct,1,0.0,1.0,0.0,1.0
11802,?pyelo,1,0.0,1.0,0.0,1.0
11804,cp/pna,1,0.0,1.0,0.0,1.0
11808,"pain,?abcess",1,0.0,1.0,0.0,1.0
11810,"collapsed lung,call back",1,0.0,1.0,0.0,1.0
11820,s/p 20' fall,1,0.0,1.0,0.0,1.0
11825,hct drop hematuria,1,0.0,1.0,0.0,1.0
11826,spinal cord lesion,1,0.0,1.0,0.0,1.0
11829,mcc-transfer,1,0.0,1.0,0.0,1.0
11832,l leg edema,1,0.0,1.0,0.0,1.0
11834,esophogeal fisula,1,0.0,1.0,0.0,1.0
11835,weakness s/p radiation 3d ago,1,0.0,1.0,0.0,1.0
11838,fever/urinary freq,1,0.0,1.0,0.0,1.0
11839,rle swelling and left lle swelling,1,0.0,1.0,0.0,1.0
11840,s/p mvc + vasogenic edema,1,0.0,1.0,0.0,1.0
11850,'stuff crawling in my skin',1,0.0,1.0,0.0,1.0
11851,recurring svt,1,0.0,1.0,0.0,1.0
11852,cp/diaphoretic,1,0.0,1.0,0.0,1.0
11854,"""orthostasis""",1,0.0,1.0,0.0,1.0
11855,transfer ercp,1,0.0,1.0,0.0,1.0
11857,shaky with chills,1,0.0,1.0,0.0,1.0
11858,eu  critical/sz,1,0.0,1.0,0.0,1.0
11860,r acetabular fracture,1,0.0,1.0,0.0,1.0
11861,?cva/needs neuro eval,1,0.0,1.0,0.0,1.0
11866,headache/parania,1,0.0,1.0,0.0,1.0
11867,picc not flushing,1,0.0,1.0,0.0,1.0
11869,bilateral arm pain/swelling,1,0.0,1.0,0.0,1.0
11870,eu critical/ stab wound,1,0.0,1.0,0.0,1.0
11871,etoh/hallucinations,1,0.0,1.0,0.0,1.0
11873,"depression,anxiety",1,0.0,1.0,0.0,1.0
11874,r  foot cellulitis,1,0.0,1.0,0.0,1.0
11884,left sided droop,1,0.0,1.0,0.0,1.0
11893,"dizziness,n,v",1,0.0,1.0,0.0,1.0
11895,hematemesis/blood in stool,1,0.0,1.0,0.0,1.0
11897,chest pain/n/v,1,0.0,1.0,0.0,1.0
11899,elevated ammonia/transfer,1,0.0,1.0,0.0,1.0
11901,pain iwth inspiration,1,0.0,1.0,0.0,1.0
11902,sob/tachypnea,1,0.0,1.0,0.0,1.0
11903,"""non verbal""",1,0.0,1.0,0.0,1.0
11904,fever/travel,1,0.0,1.0,0.0,1.0
11909,weakn,1,0.0,1.0,0.0,1.0
11912,right trimalleor fx,1,0.0,1.0,0.0,1.0
11913,ft placement,1,0.0,1.0,0.0,1.0
11914,left leg dvt's,1,0.0,1.0,0.0,1.0
11916,dizzy/vomitting,1,0.0,1.0,0.0,1.0
11918,off balance/right  arm swelling,1,0.0,1.0,0.0,1.0
11919,fall   from  standing,1,0.0,1.0,0.0,1.0
11920,chest pain syncope,1,0.0,1.0,0.0,1.0
11921,n/v s/p gastric bypass,1,0.0,1.0,0.0,1.0
11923,bleeding from fistual,1,0.0,1.0,0.0,1.0
11925,on dialysis,1,0.0,1.0,0.0,1.0
11926,sdh- transfer,1,0.0,1.0,0.0,1.0
11927,r  toe gangrene,1,0.0,1.0,0.0,1.0
11928,general malaise weakness,1,0.0,1.0,0.0,1.0
11929,cholang,1,0.0,1.0,0.0,1.0
11931,+nausea/poor appetite,1,0.0,1.0,0.0,1.0
11936,? delusional,1,0.0,1.0,0.0,1.0
11937,abd  distension/increasing acites,1,0.0,1.0,0.0,1.0
11938,hgb low,1,0.0,1.0,0.0,1.0
11940,erythemic warm leg,1,0.0,1.0,0.0,1.0
11942,rt anikle infection,1,0.0,1.0,0.0,1.0
11945,gtube dislodgement,1,0.0,1.0,0.0,1.0
11947,s/p sledding accident,1,0.0,1.0,0.0,1.0
11950,back and chest pain,1,0.0,1.0,0.0,1.0
11951,sah/ sdh,1,0.0,1.0,0.0,1.0
11952,s/p hypotension and hypoglycemia,1,0.0,1.0,0.0,1.0
11954,le weakness/s/p fall,1,0.0,1.0,0.0,1.0
11957,uti/pain/fever,1,0.0,1.0,0.0,1.0
11959,?thrombocytopenia,1,0.0,1.0,0.0,1.0
11960,abnl labs/low hct,1,0.0,1.0,0.0,1.0
11963,fall/r hip pain,1,0.0,1.0,0.0,1.0
11965,abd pain s/p intercourse,1,0.0,1.0,0.0,1.0
11970,weakness and dark urine,1,0.0,1.0,0.0,1.0
11976,elevated glucose,1,0.0,1.0,0.0,1.0
11980,call back for sdh,1,0.0,1.0,0.0,1.0
11981,neck pain/blurry vision,1,0.0,1.0,0.0,1.0
11984,s/p ccy,1,0.0,1.0,0.0,1.0
11991,abnormal posturing,1,0.0,1.0,0.0,1.0
11992,? renal mass,1,0.0,1.0,0.0,1.0
11993,pancreatic stones,1,0.0,1.0,0.0,1.0
11994,positive bc,1,0.0,1.0,0.0,1.0
11999,foot infx,1,0.0,1.0,0.0,1.0
12009,elevated enzymes,1,0.0,1.0,0.0,1.0
12012,dyspnea/+trop,1,0.0,1.0,0.0,1.0
12014,hip wound drianage,1,0.0,1.0,0.0,1.0
12015,r hand shaking/ha,1,0.0,1.0,0.0,1.0
12016,multiple gsw,1,0.0,1.0,0.0,1.0
12018,lightheaded/weakness,1,0.0,1.0,0.0,1.0
12019,abnormal labs/tarry stools,1,0.0,1.0,0.0,1.0
12020,new renal aneurysm r/o rupture,1,0.0,1.0,0.0,1.0
12024,rectal abscess/fever,1,0.0,1.0,0.0,1.0
12025,etoh/vomiting blood,1,0.0,1.0,0.0,1.0
12026,headache with sah,1,0.0,1.0,0.0,1.0
12029,new afib ,1,0.0,1.0,0.0,1.0
12032,rci/assaulted,1,0.0,1.0,0.0,1.0
12033,acute appendicitis,1,0.0,1.0,0.0,1.0
12035,leg fx,1,0.0,1.0,0.0,1.0
12036,back pain fever,1,0.0,1.0,0.0,1.0
12038,scull fx,1,0.0,1.0,0.0,1.0
12039,___ bloating,1,0.0,1.0,0.0,1.0
12041,r le edema,1,0.0,1.0,0.0,1.0
12042,blocked cbd,1,0.0,1.0,0.0,1.0
12044,dehydration/agitation,1,0.0,1.0,0.0,1.0
12049,elevated trop/transfer,1,0.0,1.0,0.0,1.0
12050,+ blood clot to calf transfer,1,0.0,1.0,0.0,1.0
12055,"s/p fall,transfer",1,0.0,1.0,0.0,1.0
12059,+iph,1,0.0,1.0,0.0,1.0
12062,l foot pain/swelling,1,0.0,1.0,0.0,1.0
12064,r leg redness/swelling  sob,1,0.0,1.0,0.0,1.0
12066,fall/etoh ,1,0.0,1.0,0.0,1.0
12068,headache/pregnant,1,0.0,1.0,0.0,1.0
12069,cva-tpa,1,0.0,1.0,0.0,1.0
12070,left wrist pain/decreased fetal movement,1,0.0,1.0,0.0,1.0
12076,mvc/scene,1,0.0,1.0,0.0,1.0
12077,per chole tube eval,1,0.0,1.0,0.0,1.0
12080,hip fx/shoulder fx,1,0.0,1.0,0.0,1.0
12081,gastric ca,1,0.0,1.0,0.0,1.0
12084,osh,1,0.0,1.0,0.0,1.0
12085,worsening aphasia,1,0.0,1.0,0.0,1.0
12086,diff with speech,1,0.0,1.0,0.0,1.0
12087,?ped struck,1,0.0,1.0,0.0,1.0
12089,low platlets,1,0.0,1.0,0.0,1.0
12092,lower extremity pain/swelling,1,0.0,1.0,0.0,1.0
12093,ich sah unresponsive,1,0.0,1.0,0.0,1.0
12095,r sided pain/fall,1,0.0,1.0,0.0,1.0
12098,+lyme titer,1,0.0,1.0,0.0,1.0
12100,___ transfer/fall,1,0.0,1.0,0.0,1.0
12101,si/eating d/o,1,0.0,1.0,0.0,1.0
12103,sa/si,1,0.0,1.0,0.0,1.0
12109,"weight loss,guaic +stools",1,0.0,1.0,0.0,1.0
12110,left face numbness,1,0.0,1.0,0.0,1.0
12112,seizing at triage,1,0.0,1.0,0.0,1.0
12113,bladder pain ,1,0.0,1.0,0.0,1.0
12115,right buttock infection,1,0.0,1.0,0.0,1.0
12116,body pain and constipation,1,0.0,1.0,0.0,1.0
12117,best eval,1,0.0,1.0,0.0,1.0
12123,diarrhea and abd pain,1,0.0,1.0,0.0,1.0
12125,"head bleed,non verbal",1,0.0,1.0,0.0,1.0
12127,fecal incontinence.,1,0.0,1.0,0.0,1.0
12129,"nausea,elevated bs",1,0.0,1.0,0.0,1.0
12130,mental  status change,1,0.0,1.0,0.0,1.0
12135,dizzieness/ sob,1,0.0,1.0,0.0,1.0
12140,needs neuro,1,0.0,1.0,0.0,1.0
12142,l shin infection,1,0.0,1.0,0.0,1.0
12145,fevers/abnl labs,1,0.0,1.0,0.0,1.0
12151, ped struck,1,0.0,1.0,0.0,1.0
12153,post op fever 6 days post op,1,0.0,1.0,0.0,1.0
12154,?gi bleed,1,0.0,1.0,0.0,1.0
12155,motocaycle vs tree,1,0.0,1.0,0.0,1.0
12158,neck chest pain,1,0.0,1.0,0.0,1.0
12160,black outs,1,0.0,1.0,0.0,1.0
12164,right pectoralis bleed,1,0.0,1.0,0.0,1.0
12168,unable to eat/ tachy,1,0.0,1.0,0.0,1.0
12169,vomiting blood ruq pain,1,0.0,1.0,0.0,1.0
12170,h/a and left sided weakness,1,0.0,1.0,0.0,1.0
12171,cva / tpa,1,0.0,1.0,0.0,1.0
12176,kicked by horse,1,0.0,1.0,0.0,1.0
12177,confusion/ no appetite,1,0.0,1.0,0.0,1.0
12178,abd pain/? sbo,1,0.0,1.0,0.0,1.0
12179,ovarian cyst left,1,0.0,1.0,0.0,1.0
12180,transfer-intubated,1,0.0,1.0,0.0,1.0
12181,nausea/diarrhea/abd pain,1,0.0,1.0,0.0,1.0
12183,chillsbrbpr,1,0.0,1.0,0.0,1.0
12185,hallucinations/withdrawal,1,0.0,1.0,0.0,1.0
12188,exp aphasia resolved,1,0.0,1.0,0.0,1.0
12189,r foot  swelling  abd pain,1,0.0,1.0,0.0,1.0
12191,polysubstance overdose,1,0.0,1.0,0.0,1.0
12194,dehydration/vomiting,1,0.0,1.0,0.0,1.0
12196,right arm bruise,1,0.0,1.0,0.0,1.0
12198,s/p cabg,1,0.0,1.0,0.0,1.0
12199,rt sided numbness,1,0.0,1.0,0.0,1.0
12202,svt vs vt,1,0.0,1.0,0.0,1.0
12203,fall transfer,1,0.0,1.0,0.0,1.0
12204,aleterned mental status,1,0.0,1.0,0.0,1.0
12209,cough & fevers,1,0.0,1.0,0.0,1.0
12212,r/o ect,1,0.0,1.0,0.0,1.0
12215,intubated headbleed,1,0.0,1.0,0.0,1.0
12216,mid abd pain  n/v,1,0.0,1.0,0.0,1.0
12220,new redness,1,0.0,1.0,0.0,1.0
12221,fall 25 ft,1,0.0,1.0,0.0,1.0
12222,dysuria feet red,1,0.0,1.0,0.0,1.0
12225,neph-tube dislodged,1,0.0,1.0,0.0,1.0
12232,h/a l arm weakness,1,0.0,1.0,0.0,1.0
