,complaint,total,home_count,admit_count,home_pp,admit_pp
8300,anger/hand injury,1,1.0,0.0,1.0,0.0
8301,r/o carbon monoxideee,1,1.0,0.0,1.0,0.0
8302,n/v//d,1,1.0,0.0,1.0,0.0
8303,preop vit k shot,1,1.0,0.0,1.0,0.0
8304,palpitations x 3 days/lue pain,1,1.0,0.0,1.0,0.0
8305,pain in neck,1,1.0,0.0,1.0,0.0
8306,left molar pain,1,1.0,0.0,1.0,0.0
8307,l hand wound eval,1,1.0,0.0,1.0,0.0
8308,n/v/d/,1,1.0,0.0,1.0,0.0
8309, r ear and neck pain ,1,1.0,0.0,1.0,0.0
8310,groin pain/ urinary frequency,1,1.0,0.0,1.0,0.0
8312,neck pian,1,1.0,0.0,1.0,0.0
8313,abd pain/rib pain,1,1.0,0.0,1.0,0.0
8315,left face paralysis,1,1.0,0.0,1.0,0.0
8317,index finger edema/pain,1,1.0,0.0,1.0,0.0
8320,l finger inj,1,1.0,0.0,1.0,0.0
8323,numbess/head pain,1,1.0,0.0,1.0,0.0
8327,l  ankle  pain /fall,1,1.0,0.0,1.0,0.0
8328,ingested hair relaxer,1,1.0,0.0,1.0,0.0
8330,r ankle discomfort/clicking,1,1.0,0.0,1.0,0.0
8332,mci/neck pain,1,1.0,0.0,1.0,0.0
8333,fever/chills /vomiting,1,1.0,0.0,1.0,0.0
8336,diarhea x 5 days,1,1.0,0.0,1.0,0.0
8337,4th digit lac left,1,1.0,0.0,1.0,0.0
8339,resolved dizziness,1,1.0,0.0,1.0,0.0
8340,right groin pain s/p fall,1,1.0,0.0,1.0,0.0
8341,throat tightness/chills,1,1.0,0.0,1.0,0.0
8342,ha/fever/vom,1,1.0,0.0,1.0,0.0
8344,lac right third finger,1,1.0,0.0,1.0,0.0
8347,brbp?r,1,1.0,0.0,1.0,0.0
8349,scalp rash,1,1.0,0.0,1.0,0.0
8352,ruq pain. ,1,1.0,0.0,1.0,0.0
8353,r sided upper back pain,1,1.0,0.0,1.0,0.0
8355,?epiglotitis,1,1.0,0.0,1.0,0.0
8356,c-spine eval/sob,1,1.0,0.0,1.0,0.0
8362,cyclist struck by vehicle,1,1.0,0.0,1.0,0.0
8363,low back pain s/p fall,1,1.0,0.0,1.0,0.0
8364,elbow lac,1,1.0,0.0,1.0,0.0
8365,"fall,electrocuted",1,1.0,0.0,1.0,0.0
8367,malfunctioning nephrostomy tube,1,1.0,0.0,1.0,0.0
8368,right forearm injury,1,1.0,0.0,1.0,0.0
8369,c/o dehydration,1,1.0,0.0,1.0,0.0
8370,tonsils swolllen,1,1.0,0.0,1.0,0.0
8371,"kidney pain,nausea",1,1.0,0.0,1.0,0.0
8374,nausea/palps,1,1.0,0.0,1.0,0.0
8375,post op chills/aches,1,1.0,0.0,1.0,0.0
8378,fever chillscough,1,1.0,0.0,1.0,0.0
8379,blood in corner right eye,1,1.0,0.0,1.0,0.0
8382,cellulitis lt thumb,1,1.0,0.0,1.0,0.0
8384,arm and leg numbness,1,1.0,0.0,1.0,0.0
8385,left facial paralysis,1,1.0,0.0,1.0,0.0
8389,leaking,1,1.0,0.0,1.0,0.0
8390,preg/ bleeding,1,1.0,0.0,1.0,0.0
8391,elevated labs,1,1.0,0.0,1.0,0.0
8392,work clearance,1,1.0,0.0,1.0,0.0
8394,need help,1,1.0,0.0,1.0,0.0
8395,balance difficulties ,1,1.0,0.0,1.0,0.0
8396,assault-bruises,1,1.0,0.0,1.0,0.0
8397,fall/abnormal mri,1,1.0,0.0,1.0,0.0
8398,scratch to left wrist,1,1.0,0.0,1.0,0.0
8400,le blood clots,1,1.0,0.0,1.0,0.0
8406,cat scratch on rle,1,1.0,0.0,1.0,0.0
8407,h/a/ neck pain,1,1.0,0.0,1.0,0.0
8411,drainage tube fell out,1,1.0,0.0,1.0,0.0
8414,l  side  pain,1,1.0,0.0,1.0,0.0
8415,right eyelid pain,1,1.0,0.0,1.0,0.0
8418,hives?,1,1.0,0.0,1.0,0.0
8419,extreme fatigue,1,1.0,0.0,1.0,0.0
8422,rigth foot pain,1,1.0,0.0,1.0,0.0
8423,s/p mvc shoulder pain,1,1.0,0.0,1.0,0.0
8427,seizure/hypoglycemia,1,1.0,0.0,1.0,0.0
8428,involuntary movements,1,1.0,0.0,1.0,0.0
8429,palps/diaphor,1,1.0,0.0,1.0,0.0
8431,l  thumb pain,1,1.0,0.0,1.0,0.0
8433,hematoma left orbit,1,1.0,0.0,1.0,0.0
8434,mechanical fall/lac to chin,1,1.0,0.0,1.0,0.0
8435,s/p  breast biopsy  /bleeding,1,1.0,0.0,1.0,0.0
8436,h/a floaters,1,1.0,0.0,1.0,0.0
8438,pelvic mass evaluation,1,1.0,0.0,1.0,0.0
8439,urinary eval/catheter,1,1.0,0.0,1.0,0.0
8441,postop knee redness and fever,1,1.0,0.0,1.0,0.0
8442,h/a sinus infection,1,1.0,0.0,1.0,0.0
8444,ankle lac,1,1.0,0.0,1.0,0.0
8448,leaking gtube,1,1.0,0.0,1.0,0.0
8449,burn to right hand,1,1.0,0.0,1.0,0.0
8450,"""hypothermia""",1,1.0,0.0,1.0,0.0
8451,no urinary output,1,1.0,0.0,1.0,0.0
8453,bilat hand redness,1,1.0,0.0,1.0,0.0
8456,s/p baseball to head,1,1.0,0.0,1.0,0.0
8457,positive head strike,1,1.0,0.0,1.0,0.0
8458,retention,1,1.0,0.0,1.0,0.0
8460,sacral ulcer eval,1,1.0,0.0,1.0,0.0
8462,hand swelling ,1,1.0,0.0,1.0,0.0
8465,painful r 3rd digit.  ,1,1.0,0.0,1.0,0.0
8466,l foot fx,1,1.0,0.0,1.0,0.0
8467,tick on back x 4 days,1,1.0,0.0,1.0,0.0
8468,resolved.,1,1.0,0.0,1.0,0.0
8470,back hematoma,1,1.0,0.0,1.0,0.0
8471,car vs wall,1,1.0,0.0,1.0,0.0
8472,?r shoulder dislocation,1,1.0,0.0,1.0,0.0
8476,blood stool/fever,1,1.0,0.0,1.0,0.0
8477,cheek laceration. ,1,1.0,0.0,1.0,0.0
8479,klonopin ingestion ?od,1,1.0,0.0,1.0,0.0
8480,s/p fall 4 stairs,1,1.0,0.0,1.0,0.0
8482,dizziness/h/a,1,1.0,0.0,1.0,0.0
8483,stress in head,1,1.0,0.0,1.0,0.0
8484,3-5 abcesses,1,1.0,0.0,1.0,0.0
8486,"""swollen tonsils""",1,1.0,0.0,1.0,0.0
8488,constipation/leakage,1,1.0,0.0,1.0,0.0
8489,"rash,vomiting",1,1.0,0.0,1.0,0.0
8490,request pain meds,1,1.0,0.0,1.0,0.0
8491,forgein body swallowed,1,1.0,0.0,1.0,0.0
8494,fb thumb,1,1.0,0.0,1.0,0.0
8498,h/a ? cva,1,1.0,0.0,1.0,0.0
8499,chest pain yesterday,1,1.0,0.0,1.0,0.0
8500,call back/vq scan,1,1.0,0.0,1.0,0.0
8501,ear abscess,1,1.0,0.0,1.0,0.0
8502,assaulted /lacs to face,1,1.0,0.0,1.0,0.0
8504,l arm/leg tingling,1,1.0,0.0,1.0,0.0
8507,scleral icteus,1,1.0,0.0,1.0,0.0
8508,etoh / unstable ,1,1.0,0.0,1.0,0.0
8509,c/o low back pain,1,1.0,0.0,1.0,0.0
8510,st chills fever,1,1.0,0.0,1.0,0.0
8511,dizzy and nauseas,1,1.0,0.0,1.0,0.0
8513,rue pain and swelling,1,1.0,0.0,1.0,0.0
8518,clavicle  fx for  ortho,1,1.0,0.0,1.0,0.0
8520,head lac s/p sz,1,1.0,0.0,1.0,0.0
8521,r leg weakness s/p trauma,1,1.0,0.0,1.0,0.0
8523,c3-4 cord injury,1,1.0,0.0,1.0,0.0
8524,gyn exam,1,1.0,0.0,1.0,0.0
8525,vomiting s/p lp,1,1.0,0.0,1.0,0.0
8527,pedi struck,1,1.0,0.0,1.0,0.0
8530,amp left ring finger,1,1.0,0.0,1.0,0.0
8531,rt finger pain,1,1.0,0.0,1.0,0.0
8532,r foot pain/redness,1,1.0,0.0,1.0,0.0
8533,stiff neck & fevers,1,1.0,0.0,1.0,0.0
8535,l sided,1,1.0,0.0,1.0,0.0
8536,low back pain/dysuria,1,1.0,0.0,1.0,0.0
8537,l side numbness 12 hours,1,1.0,0.0,1.0,0.0
8538,s/p fall from wheelchair,1,1.0,0.0,1.0,0.0
8539,bilateral leg pain/weakness,1,1.0,0.0,1.0,0.0
8540,r elbow infection,1,1.0,0.0,1.0,0.0
8541,left pinky finger pain,1,1.0,0.0,1.0,0.0
8543, cp /back pain,1,1.0,0.0,1.0,0.0
8545,l 3rd finger pain,1,1.0,0.0,1.0,0.0
8548,decrease appetite,1,1.0,0.0,1.0,0.0
8549,redness left calf,1,1.0,0.0,1.0,0.0
8553,lachilles,1,1.0,0.0,1.0,0.0
8554,rlq pain vag. bleed,1,1.0,0.0,1.0,0.0
8555,gsw to arm,1,1.0,0.0,1.0,0.0
8556,left eyelid swelling ,1,1.0,0.0,1.0,0.0
8557,hopelessness,1,1.0,0.0,1.0,0.0
8558,cellulitis  r hand and arm,1,1.0,0.0,1.0,0.0
8559,injection site reaction,1,1.0,0.0,1.0,0.0
8560,allergic reaction/angioedema,1,1.0,0.0,1.0,0.0
8561,finger  fungus,1,1.0,0.0,1.0,0.0
8566,shoulder blade pain ,1,1.0,0.0,1.0,0.0
8568,bil  rib  pain,1,1.0,0.0,1.0,0.0
8569,muscle strain,1,1.0,0.0,1.0,0.0
8570,urinary hestitancy,1,1.0,0.0,1.0,0.0
8571,nausea constipation,1,1.0,0.0,1.0,0.0
8575,toe dislocation,1,1.0,0.0,1.0,0.0
8576,"h/a ,dizzy",1,1.0,0.0,1.0,0.0
8581,headache fever,1,1.0,0.0,1.0,0.0
8582,scrotal burn,1,1.0,0.0,1.0,0.0
8585,found sleeping on ___,1,1.0,0.0,1.0,0.0
8588,requesting haldol injection,1,1.0,0.0,1.0,0.0
8591,r knee /leg pain,1,1.0,0.0,1.0,0.0
8593,dislocated r hip ,1,1.0,0.0,1.0,0.0
8594,"arm,leg pain",1,1.0,0.0,1.0,0.0
8595,ha/ear pain,1,1.0,0.0,1.0,0.0
8596,penile wound,1,1.0,0.0,1.0,0.0
8599,avulsion toenail,1,1.0,0.0,1.0,0.0
8608,uri/ ear pain,1,1.0,0.0,1.0,0.0
8609,rash on r arm/vag bleedin,1,1.0,0.0,1.0,0.0
8610,mvc tib/fib,1,1.0,0.0,1.0,0.0
8611,migraines/11wks pregnant,1,1.0,0.0,1.0,0.0
8614,rt hand numbness and tingling ,1,1.0,0.0,1.0,0.0
8616,l lower quad pain,1,1.0,0.0,1.0,0.0
8617,change ms  ?od,1,1.0,0.0,1.0,0.0
8620,depression/detox,1,1.0,0.0,1.0,0.0
8621,tic in head,1,1.0,0.0,1.0,0.0
8625,pons bleed,1,1.0,0.0,1.0,0.0
8626,ped struck/run over,1,1.0,0.0,1.0,0.0
8627,hematoria,1,1.0,0.0,1.0,0.0
8629,for oncology eval,1,1.0,0.0,1.0,0.0
8630,numb l face ,1,1.0,0.0,1.0,0.0
8631,unable to find shelter,1,1.0,0.0,1.0,0.0
8635,abdominal pain 26 weeks pregnant.,1,1.0,0.0,1.0,0.0
8637,abnormal lab values/abd pain,1,1.0,0.0,1.0,0.0
8639,head ringing,1,1.0,0.0,1.0,0.0
8640,base of penis bleeding ,1,1.0,0.0,1.0,0.0
8641,hyperglycemia/ekg changes,1,1.0,0.0,1.0,0.0
8643,hip/leg pain,1,1.0,0.0,1.0,0.0
8644,+head strike,1,1.0,0.0,1.0,0.0
8646,bloody diarrhea/cramps,1,1.0,0.0,1.0,0.0
8647,shortness of breath/tachy,1,1.0,0.0,1.0,0.0
8648,r rib pain s/p fall,1,1.0,0.0,1.0,0.0
8649,right forarm burn,1,1.0,0.0,1.0,0.0
8650,pneumocephalus,1,1.0,0.0,1.0,0.0
8652,visulal changes,1,1.0,0.0,1.0,0.0
8653,l knee laceration/r ankle pain,1,1.0,0.0,1.0,0.0
8655,chemo pump malfunction,1,1.0,0.0,1.0,0.0
8657,g-tube removal,1,1.0,0.0,1.0,0.0
8658,swollen elbow,1,1.0,0.0,1.0,0.0
8660,dysuria/urinary retention,1,1.0,0.0,1.0,0.0
8662,left nostril abcess,1,1.0,0.0,1.0,0.0
8663,numb lips,1,1.0,0.0,1.0,0.0
8664,lle swelling r/o dvt,1,1.0,0.0,1.0,0.0
8665,b upper back pain,1,1.0,0.0,1.0,0.0
8667,"dizzy,falls",1,1.0,0.0,1.0,0.0
8670,left eye floater,1,1.0,0.0,1.0,0.0
8671,assault/lacerations ,1,1.0,0.0,1.0,0.0
8673,l  eye  inj,1,1.0,0.0,1.0,0.0
8674,feels stressed,1,1.0,0.0,1.0,0.0
8675,r side head/arm/leg pain,1,1.0,0.0,1.0,0.0
8676,asthma exac.,1,1.0,0.0,1.0,0.0
8677,cellulitis lt eye,1,1.0,0.0,1.0,0.0
8678,finger  reddness,1,1.0,0.0,1.0,0.0
8679,new onset a-fib,1,1.0,0.0,1.0,0.0
8683,"h/a ,earache",1,1.0,0.0,1.0,0.0
8684,shortness of breath/neck swelling,1,1.0,0.0,1.0,0.0
8686,right humerus injury,1,1.0,0.0,1.0,0.0
8687,groin  pain,1,1.0,0.0,1.0,0.0
8689,work injury/finger,1,1.0,0.0,1.0,0.0
8690,diarrhea /chills ,1,1.0,0.0,1.0,0.0
8691,l side,1,1.0,0.0,1.0,0.0
8694,left le injury,1,1.0,0.0,1.0,0.0
8696,? asthma exac.,1,1.0,0.0,1.0,0.0
8697,ble pain/fever,1,1.0,0.0,1.0,0.0
8698,j tube replacement trach,1,1.0,0.0,1.0,0.0
8699,low back pain/l knee pain,1,1.0,0.0,1.0,0.0
8701,headache x3 days,1,1.0,0.0,1.0,0.0
8702,requsting rabies shot,1,1.0,0.0,1.0,0.0
8703,deprssion /s.i,1,1.0,0.0,1.0,0.0
8704,muscle spams,1,1.0,0.0,1.0,0.0
8705,"fatigue,cough,fevers",1,1.0,0.0,1.0,0.0
8707,back pain/incontinence,1,1.0,0.0,1.0,0.0
8708,l side headache,1,1.0,0.0,1.0,0.0
8711,l eye floater,1,1.0,0.0,1.0,0.0
8713,chole tube clogged,1,1.0,0.0,1.0,0.0
8714,ha w/ blurry vision,1,1.0,0.0,1.0,0.0
8715,"""withdrawal""",1,1.0,0.0,1.0,0.0
8717,near syncopy,1,1.0,0.0,1.0,0.0
8718,pain in groin down leg,1,1.0,0.0,1.0,0.0
8720,sm vaginal bleeding,1,1.0,0.0,1.0,0.0
8721,labial abcess,1,1.0,0.0,1.0,0.0
8722,body aches anxiety,1,1.0,0.0,1.0,0.0
8723,s/p mvc abd pain/neck pain,1,1.0,0.0,1.0,0.0
8724,right and left leg pain,1,1.0,0.0,1.0,0.0
8725,headache/visual change,1,1.0,0.0,1.0,0.0
8726,right pinky pain,1,1.0,0.0,1.0,0.0
8728,sob and right back pain,1,1.0,0.0,1.0,0.0
8729,chest pain x 1 year,1,1.0,0.0,1.0,0.0
8730,r arm pain s/p fall,1,1.0,0.0,1.0,0.0
8731,sore throat/rash,1,1.0,0.0,1.0,0.0
8733,diarrhea/?dehydration,1,1.0,0.0,1.0,0.0
8734,rt foot injury,1,1.0,0.0,1.0,0.0
8735,?fall ,1,1.0,0.0,1.0,0.0
8736,seeing spots post ivf,1,1.0,0.0,1.0,0.0
8737,?agitation/manic behavior,1,1.0,0.0,1.0,0.0
8738,chronic chest pain,1,1.0,0.0,1.0,0.0
8740,nausea with decreased appetite/ha,1,1.0,0.0,1.0,0.0
8743,right leg swelling and redness,1,1.0,0.0,1.0,0.0
8745,prurutic rash,1,1.0,0.0,1.0,0.0
8746,puncture wound right foot,1,1.0,0.0,1.0,0.0
8747,wound eval - dog bite,1,1.0,0.0,1.0,0.0
8749,blocked bilary drain,1,1.0,0.0,1.0,0.0
8753,s/p shaking,1,1.0,0.0,1.0,0.0
8754,left elbow laceration,1,1.0,0.0,1.0,0.0
8756,eval ,1,1.0,0.0,1.0,0.0
8758,l hand tingling,1,1.0,0.0,1.0,0.0
8759,facial numbnes,1,1.0,0.0,1.0,0.0
8761,?aortic tear,1,1.0,0.0,1.0,0.0
8763,sob/cough/ili,1,1.0,0.0,1.0,0.0
8764,right 2nd finger injury,1,1.0,0.0,1.0,0.0
8765,left eye/facial swelling,1,1.0,0.0,1.0,0.0
8766,cast off,1,1.0,0.0,1.0,0.0
8767,uti/rash,1,1.0,0.0,1.0,0.0
8772,r groin hernia,1,1.0,0.0,1.0,0.0
8773,b/l foot redness,1,1.0,0.0,1.0,0.0
8775,si/ hyperglycemia,1,1.0,0.0,1.0,0.0
8776,pelvic pain/cyst,1,1.0,0.0,1.0,0.0
8778,fall 8ft,1,1.0,0.0,1.0,0.0
8779,left 4th metacarpal  fx,1,1.0,0.0,1.0,0.0
8780,needs utox,1,1.0,0.0,1.0,0.0
8781,dizziness/vomiting,1,1.0,0.0,1.0,0.0
8782,clavicle injury,1,1.0,0.0,1.0,0.0
8783,ha needs lp,1,1.0,0.0,1.0,0.0
8784,lac to left thumb & index finger,1,1.0,0.0,1.0,0.0
8786,nasal congestion/swelling,1,1.0,0.0,1.0,0.0
8787,ngt pulled out,1,1.0,0.0,1.0,0.0
8790,s/p raf,1,1.0,0.0,1.0,0.0
8791,s/p fall substernal hematoma,1,1.0,0.0,1.0,0.0
8792,drainage left foot,1,1.0,0.0,1.0,0.0
8796,nervousness,1,1.0,0.0,1.0,0.0
8798,bilateral eye swelling,1,1.0,0.0,1.0,0.0
8799,right face pain,1,1.0,0.0,1.0,0.0
8800,abd pain/ble pain,1,1.0,0.0,1.0,0.0
8801,med refill/detox,1,1.0,0.0,1.0,0.0
8802,neck throbbing,1,1.0,0.0,1.0,0.0
8803,fast heart beat,1,1.0,0.0,1.0,0.0
8804,l wrist inj,1,1.0,0.0,1.0,0.0
8805,delta mental status,1,1.0,0.0,1.0,0.0
8806,ha/facial droop,1,1.0,0.0,1.0,0.0
8807,foot inury,1,1.0,0.0,1.0,0.0
8808,abd lump,1,1.0,0.0,1.0,0.0
8813,left hand and lip swelling,1,1.0,0.0,1.0,0.0
8816,requesting hiv profalaxis ,1,1.0,0.0,1.0,0.0
8817,abd pain s/p ercp,1,1.0,0.0,1.0,0.0
8819,swelling under toungue,1,1.0,0.0,1.0,0.0
8820,left hand lac and burn,1,1.0,0.0,1.0,0.0
8821,mole eval,1,1.0,0.0,1.0,0.0
8823,fb in right ear,1,1.0,0.0,1.0,0.0
8824,left arm swelling/pain,1,1.0,0.0,1.0,0.0
8825,s/p 10' fall,1,1.0,0.0,1.0,0.0
8826,back pain/fp,1,1.0,0.0,1.0,0.0
8828,axillary abcess,1,1.0,0.0,1.0,0.0
8829,aicd alarm,1,1.0,0.0,1.0,0.0
8830,rhinnorhea,1,1.0,0.0,1.0,0.0
8832,l eye floaters,1,1.0,0.0,1.0,0.0
8833,right  lower quadrant pain,1,1.0,0.0,1.0,0.0
8834,pain under l breast,1,1.0,0.0,1.0,0.0
8837,n/v cough,1,1.0,0.0,1.0,0.0
8838,found outside,1,1.0,0.0,1.0,0.0
8840,finger tip lac,1,1.0,0.0,1.0,0.0
8841,lip l;aceration,1,1.0,0.0,1.0,0.0
8842,right sided back pain into leg,1,1.0,0.0,1.0,0.0
8843,urethral trauma,1,1.0,0.0,1.0,0.0
8844,ha x 3 d,1,1.0,0.0,1.0,0.0
8845,ha/st,1,1.0,0.0,1.0,0.0
8848,r/o guillian ___,1,1.0,0.0,1.0,0.0
8849,requests to see behavioral psych,1,1.0,0.0,1.0,0.0
8854,irregular heartrate/dizzy,1,1.0,0.0,1.0,0.0
8855,right ear ache,1,1.0,0.0,1.0,0.0
8857,left hip/left leg pain,1,1.0,0.0,1.0,0.0
8858,nasal congestion/st,1,1.0,0.0,1.0,0.0
8861,tiredness,1,1.0,0.0,1.0,0.0
8864,lac to hand ,1,1.0,0.0,1.0,0.0
8867,n/v/d dizzy,1,1.0,0.0,1.0,0.0
8870,r sided weakness/numbness,1,1.0,0.0,1.0,0.0
8871,facial pulsing,1,1.0,0.0,1.0,0.0
8872,aggitated/___,1,1.0,0.0,1.0,0.0
8874,removal of nasal tampon,1,1.0,0.0,1.0,0.0
8877,punched a window,1,1.0,0.0,1.0,0.0
8878,"pain lll,swelling",1,1.0,0.0,1.0,0.0
8879,toe bleed,1,1.0,0.0,1.0,0.0
8880,right posterior thigh abcess,1,1.0,0.0,1.0,0.0
8881,unresolved pain ,1,1.0,0.0,1.0,0.0
8883,difficulty self cathing,1,1.0,0.0,1.0,0.0
8884,abcess/eyelid swelling,1,1.0,0.0,1.0,0.0
8885,s/p mva-head/neck pain,1,1.0,0.0,1.0,0.0
8886,s/p fall 1 week ago,1,1.0,0.0,1.0,0.0
8887,bruising right forearm,1,1.0,0.0,1.0,0.0
8888,vomitting diarrhea,1,1.0,0.0,1.0,0.0
8889,ili/cough/sob,1,1.0,0.0,1.0,0.0
8890,left flank,1,1.0,0.0,1.0,0.0
8892,pain right eye.,1,1.0,0.0,1.0,0.0
8894,lap/hematuria,1,1.0,0.0,1.0,0.0
8897,lacerations s/p mvc,1,1.0,0.0,1.0,0.0
8904,r testicle pain,1,1.0,0.0,1.0,0.0
8906,bilateral foot and ankle swelling,1,1.0,0.0,1.0,0.0
8907,l hand discoloration,1,1.0,0.0,1.0,0.0
8911,having a bad day,1,1.0,0.0,1.0,0.0
8913,l finger numb,1,1.0,0.0,1.0,0.0
8914,elevated  inr,1,1.0,0.0,1.0,0.0
8915,pain left knee/left leg,1,1.0,0.0,1.0,0.0
8918,? hives,1,1.0,0.0,1.0,0.0
8920,?wrist fx,1,1.0,0.0,1.0,0.0
8921,self destructive behavior,1,1.0,0.0,1.0,0.0
8922,lightheaded ?gi bleed,1,1.0,0.0,1.0,0.0
8923,req detox/psych,1,1.0,0.0,1.0,0.0
8925,lac left side jaw.,1,1.0,0.0,1.0,0.0
8926,facial deformity,1,1.0,0.0,1.0,0.0
8927,rash over body,1,1.0,0.0,1.0,0.0
8928,airway issue,1,1.0,0.0,1.0,0.0
8929,headache s/p mva,1,1.0,0.0,1.0,0.0
8930,dizzy/n/v/,1,1.0,0.0,1.0,0.0
8931,hyperglycemia/cough,1,1.0,0.0,1.0,0.0
8932,non functioning dialysis catheter,1,1.0,0.0,1.0,0.0
8933,left bimalleolar fx,1,1.0,0.0,1.0,0.0
8934,"anxiety,etoh",1,1.0,0.0,1.0,0.0
8935,splinters,1,1.0,0.0,1.0,0.0
8937,puncture wound to hand,1,1.0,0.0,1.0,0.0
8940,upper back ,1,1.0,0.0,1.0,0.0
8943,nonhealing r foot ulcer,1,1.0,0.0,1.0,0.0
8944,epididimytis,1,1.0,0.0,1.0,0.0
8945,rlq/r flank pain,1,1.0,0.0,1.0,0.0
8947,head wound,1,1.0,0.0,1.0,0.0
8948,missed appt,1,1.0,0.0,1.0,0.0
8949,dng from ostomy,1,1.0,0.0,1.0,0.0
8950,r arm hives,1,1.0,0.0,1.0,0.0
8951,back pain chest pain,1,1.0,0.0,1.0,0.0
8953,r bicept pain,1,1.0,0.0,1.0,0.0
8954,right lower ext swelling,1,1.0,0.0,1.0,0.0
8955,difficulty with urination,1,1.0,0.0,1.0,0.0
8957,right facial/neck cyst,1,1.0,0.0,1.0,0.0
8960,l shoulder arm pain,1,1.0,0.0,1.0,0.0
8962,lf finger lac,1,1.0,0.0,1.0,0.0
8963,fb stuck in throat,1,1.0,0.0,1.0,0.0
8964,r ear drainage,1,1.0,0.0,1.0,0.0
8965,pins and needles r arm and leg,1,1.0,0.0,1.0,0.0
8966,s/p fall with l knee pain ,1,1.0,0.0,1.0,0.0
8967,high wbc/dehydration,1,1.0,0.0,1.0,0.0
8968,picc evaluation,1,1.0,0.0,1.0,0.0
8970,right visual change h/a,1,1.0,0.0,1.0,0.0
8971,resolved hypoglycemia,1,1.0,0.0,1.0,0.0
8972,pain in heels,1,1.0,0.0,1.0,0.0
8974,unable to ambul,1,1.0,0.0,1.0,0.0
8975,contrast dye infiltrated iv,1,1.0,0.0,1.0,0.0
8976,assault/dizzy,1,1.0,0.0,1.0,0.0
8979,needle stick (___),1,1.0,0.0,1.0,0.0
8980,pain lt eye,1,1.0,0.0,1.0,0.0
8981,tachycardia/ hyperglycemia,1,1.0,0.0,1.0,0.0
8982,"abd mass,transfer",1,1.0,0.0,1.0,0.0
8992,nausea/dizzy/ 7month preg,1,1.0,0.0,1.0,0.0
8995,slp fall,1,1.0,0.0,1.0,0.0
8998,jaw pain/lip pain,1,1.0,0.0,1.0,0.0
8999,right thumb burn,1,1.0,0.0,1.0,0.0
9000,painful penis,1,1.0,0.0,1.0,0.0
9001,anxiety/paranoid,1,1.0,0.0,1.0,0.0
9003,unsteady gait w/ falls,1,1.0,0.0,1.0,0.0
9004,nausea/headache,1,1.0,0.0,1.0,0.0
9007,for pelvic exam,1,1.0,0.0,1.0,0.0
9010,h/a chest pain,1,1.0,0.0,1.0,0.0
9011,anxious/dizziness,1,1.0,0.0,1.0,0.0
9012,dizziness/palpations,1,1.0,0.0,1.0,0.0
9013,coccyx pain/syncope,1,1.0,0.0,1.0,0.0
9014,plq pain/vomiting ,1,1.0,0.0,1.0,0.0
9015,?ear infection,1,1.0,0.0,1.0,0.0
9018,blurry vision s/p head injury,1,1.0,0.0,1.0,0.0
9019,vomiting blood/ bloody diarrhea,1,1.0,0.0,1.0,0.0
9020,numbness left 3rd and 4th finger,1,1.0,0.0,1.0,0.0
9021,feels throat closing,1,1.0,0.0,1.0,0.0
9022,ha/abdominal pain,1,1.0,0.0,1.0,0.0
9023,r buttocks cellulitis,1,1.0,0.0,1.0,0.0
9025,bilat le swelling/redness,1,1.0,0.0,1.0,0.0
9027,burning sensation in nose,1,1.0,0.0,1.0,0.0
9028,hand fx,1,1.0,0.0,1.0,0.0
9029,marjuana use,1,1.0,0.0,1.0,0.0
9030,increasnig chest pain,1,1.0,0.0,1.0,0.0
9032,l. arm redness,1,1.0,0.0,1.0,0.0
9033,bp,1,1.0,0.0,1.0,0.0
9036,needs med refills,1,1.0,0.0,1.0,0.0
9038,ulna fx,1,1.0,0.0,1.0,0.0
9039,leaking incision,1,1.0,0.0,1.0,0.0
9041,depession,1,1.0,0.0,1.0,0.0
9043,panic attacks/back pain,1,1.0,0.0,1.0,0.0
9044,rlq abd pain/h/a,1,1.0,0.0,1.0,0.0
9045,s/p fall- left leg pain,1,1.0,0.0,1.0,0.0
9047,chills/body  aches,1,1.0,0.0,1.0,0.0
9051,ili/headache,1,1.0,0.0,1.0,0.0
9056,rt elbow cellulitis,1,1.0,0.0,1.0,0.0
9058,l earpain,1,1.0,0.0,1.0,0.0
9059,?bat exposure,1,1.0,0.0,1.0,0.0
9064,?new mass,1,1.0,0.0,1.0,0.0
9065,left eyelid lac,1,1.0,0.0,1.0,0.0
9066,lac to 3rd finger tip,1,1.0,0.0,1.0,0.0
9071,pulled right hamstring,1,1.0,0.0,1.0,0.0
9074,medical device eval,1,1.0,0.0,1.0,0.0
9082,numbness to extremities,1,1.0,0.0,1.0,0.0
9083,cysts ,1,1.0,0.0,1.0,0.0
9084,preg vag bleed,1,1.0,0.0,1.0,0.0
9086,r flank rash,1,1.0,0.0,1.0,0.0
9087,pain s/p surgery,1,1.0,0.0,1.0,0.0
9088,upper back pain/headache,1,1.0,0.0,1.0,0.0
9090,left flank swelling,1,1.0,0.0,1.0,0.0
9094,left arm and chest pain,1,1.0,0.0,1.0,0.0
9095,suicial ideations/depression,1,1.0,0.0,1.0,0.0
9096,left facial swelling/pain,1,1.0,0.0,1.0,0.0
9097,l sided body pain/weakness,1,1.0,0.0,1.0,0.0
9098,insect bites swollen eye,1,1.0,0.0,1.0,0.0
9099,right shoulder pain following biopsy,1,1.0,0.0,1.0,0.0
