,index,total,home_count,admit_count,home_pp,admit_pp
2078,cdiff,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2079,right femur fx,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2080,cramps,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2081,inc confusion,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2082,assualt,6,3.0,3.0,0.5,0.5
2083,colitis flare,6,0.0,6.0,0.0,1.0
2084,tetanus booster,6,6.0,0.0,1.0,0.0
2085,psych hold,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2086,"dizzy,nausea",6,3.0,3.0,0.5,0.5
2087,doesn't feel well,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2088,self harm,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2089,av fistula eval,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2090,facial injuries,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2091,left arm cellulitis,6,3.0,3.0,0.5,0.5
2092,orthostatic,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2093,splint eval,6,6.0,0.0,1.0,0.0
2094,head pain s/p mvc,6,6.0,0.0,1.0,0.0
2095,vp shunt eval,6,3.0,3.0,0.5,0.5
2096,elevated bp,6,6.0,0.0,1.0,0.0
2097,h/a nausea,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2098,r earache,6,6.0,0.0,1.0,0.0
2099,le cellulitis,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2100,c4 fx,6,3.0,3.0,0.5,0.5
2101,l elbow swelling,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2102,wound ,6,3.0,3.0,0.5,0.5
2103,gallstone pancreatitis,6,0.0,6.0,0.0,1.0
2104,swollen lymph nodes,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2105,shaking chills,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2106,+ dvt,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2107,l arm heaviness,6,3.0,3.0,0.5,0.5
2108,left wrist swelling,6,3.0,3.0,0.5,0.5
2109,neuro changes,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2110,abd pain/weakness,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2111,nephrostomy tube out,6,3.0,3.0,0.5,0.5
2112,+blood cx,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2113,carotid artery dissection,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2114,left tib/fib fx,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2115,altered,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2116,ostomy eval,6,3.0,3.0,0.5,0.5
2117,esophageal pain,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2118,head,6,3.0,3.0,0.5,0.5
2119,periorbital cellulitis,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2120,ear ache,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2121,rt hip pain,6,3.0,3.0,0.5,0.5
2122,requesting labs,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2123,aortic disection,6,0.0,6.0,0.0,1.0
2124,delusional,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2125,back/hip pain,6,3.0,3.0,0.5,0.5
2126,migraine  h/a,6,6.0,0.0,1.0,0.0
2127,fistula bleeding,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2128,right jaw pain,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2129,g tube replacement,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2130,blood exposure,6,6.0,0.0,1.0,0.0
2131,r/o appy,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2132,facial lacs,6,6.0,0.0,1.0,0.0
2133,r hand lac,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2134,work related injury,6,6.0,0.0,1.0,0.0
2135,r chest wall pain,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2136,l arm dvt,6,0.0,6.0,0.0,1.0
2137,new af,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2138,+trop,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2139,ugib,6,0.0,6.0,0.0,1.0
2140,bilat ankle pain,6,6.0,0.0,1.0,0.0
2141,acities,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2142,zoster,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2143,right heel pain,6,6.0,0.0,1.0,0.0
2144,bilat arm pain,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2145,bilat,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2146,high bp,6,6.0,0.0,1.0,0.0
2147,decubitus,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2148,r shin laceration,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2149,ischemic bowel,6,0.0,6.0,0.0,1.0
2150,r toe redness,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2151,vag bleeding ,6,3.0,3.0,0.5,0.5
2152,diff ambulating,6,3.0,3.0,0.5,0.5
2153,hd cath eval,6,6.0,0.0,1.0,0.0
2154,status,6,0.0,6.0,0.0,1.0
2155,facial edema,6,3.0,3.0,0.5,0.5
2156,l radius fracture,6,6.0,0.0,1.0,0.0
2157,preg bleeding,6,6.0,0.0,1.0,0.0
2158,pain right leg,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2159,wandering,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2160,right testicular pain,6,6.0,0.0,1.0,0.0
2161,needs admission,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2162,left hand burn,6,6.0,0.0,1.0,0.0
2163,necrotic toe,6,0.0,6.0,0.0,1.0
2164,?gib,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2165,bleeding post op,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2166,r/o meningitis,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2167,finger redness,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2168,withdrawl,6,3.0,3.0,0.5,0.5
2169,loose stool,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2170,suicidal ideations,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2171,hiccoughs,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2172,r knee  pain,6,4.0,2.0,0.6666666666666666,0.3333333333333333
2173,left arm,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2174,bilateral le edema,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2175,low blood pressure,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2176,alt mental status,6,1.0,5.0,0.16666666666666666,0.8333333333333334
2177,l tib/fib fracture,6,0.0,6.0,0.0,1.0
2178,knee pain ,6,6.0,0.0,1.0,0.0
2179,b foot numbness,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2180,right great toe injury,6,6.0,0.0,1.0,0.0
2181,restless legs,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2182,all over pain,6,3.0,3.0,0.5,0.5
2183,all rxn,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2184,c2 fracture,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2185,haematuria,6,6.0,0.0,1.0,0.0
2186,abdominal pain/nausea,6,2.0,4.0,0.3333333333333333,0.6666666666666666
2187,uncooperative,5,5.0,0.0,1.0,0.0
2188,wound dehiscence,5,4.0,1.0,0.8,0.2
2189,r side rib pain,5,5.0,0.0,1.0,0.0
2190,l epistaxis,5,5.0,0.0,1.0,0.0
2191,detox request,5,3.0,2.0,0.6,0.4
2192,?fb,5,5.0,0.0,1.0,0.0
2193,body numbness,5,2.0,3.0,0.4,0.6
2194,allergies,5,5.0,0.0,1.0,0.0
2195,r/o tb,5,1.0,4.0,0.2,0.8
2196,frostbite/cold injury,5,4.0,1.0,0.8,0.2
2197,unsteady on feet,5,1.0,4.0,0.2,0.8
2198,swollen eyes,5,4.0,1.0,0.8,0.2
2199,blocked nephrostomy tube,5,4.0,1.0,0.8,0.2
2200,"nausea,vomiting",5,4.0,1.0,0.8,0.2
2201,left hand numbness,5,3.0,2.0,0.6,0.4
2202,dizzy/n/v,5,1.0,4.0,0.2,0.8
2203,trach,5,2.0,3.0,0.4,0.6
2204,swollen testicles,5,2.0,3.0,0.4,0.6
2205,elevated k,5,2.0,3.0,0.4,0.6
2206,arm injury,5,4.0,1.0,0.8,0.2
2207,? syncope,5,2.0,3.0,0.4,0.6
2208,neck spasms,5,5.0,0.0,1.0,0.0
2209,right hand weakness,5,4.0,1.0,0.8,0.2
2210,ha's,5,3.0,2.0,0.6,0.4
2211,diarrhea/vomiting,5,1.0,4.0,0.2,0.8
2212,r/o pnx,5,2.0,3.0,0.4,0.6
2213,right foot eval,5,4.0,1.0,0.8,0.2
2214,left flank pain ,5,5.0,0.0,1.0,0.0
2215,head congestion,5,5.0,0.0,1.0,0.0
2216,nearly passed out,5,4.0,1.0,0.8,0.2
2217,left leg numbness,5,1.0,4.0,0.2,0.8
2218,infected fistula,5,0.0,5.0,0.0,1.0
2219,abnormal cta,5,2.0,3.0,0.4,0.6
2220,social work evaluation,5,5.0,0.0,1.0,0.0
2221,nv,5,2.0,3.0,0.4,0.6
2222,head bleed ,5,0.0,5.0,0.0,1.0
2223,s/p mechanical fall ,5,5.0,0.0,1.0,0.0
2224,?all rxn,5,5.0,0.0,1.0,0.0
2225,scc,5,1.0,4.0,0.2,0.8
2226,r leg eval,5,4.0,1.0,0.8,0.2
2227,abd/flank pain,5,4.0,1.0,0.8,0.2
2228,bilateral arm numbness,5,5.0,0.0,1.0,0.0
2229,wound evaluation,5,4.0,1.0,0.8,0.2
2230,sdh/sah,5,0.0,5.0,0.0,1.0
2231,r great toe infection,5,5.0,0.0,1.0,0.0
2232,right eye visual changes,5,4.0,1.0,0.8,0.2
2233,.,5,3.0,2.0,0.6,0.4
2234,dystonia,5,1.0,4.0,0.2,0.8
2235,s/p,5,2.0,3.0,0.4,0.6
2236,low k,5,3.0,2.0,0.6,0.4
2237,s/p dog bite,5,4.0,1.0,0.8,0.2
2238,rectal pain ,5,5.0,0.0,1.0,0.0
2239,migraine headache,5,5.0,0.0,1.0,0.0
2240,fistula pain,5,2.0,3.0,0.4,0.6
2241,right leg laceration,5,5.0,0.0,1.0,0.0
2242,arm redness,5,4.0,1.0,0.8,0.2
2243,incoherent speech,5,3.0,2.0,0.6,0.4
2244,mri,5,5.0,0.0,1.0,0.0
2245,urethral pain,5,5.0,0.0,1.0,0.0
2246,left ankle deformity,5,4.0,1.0,0.8,0.2
2247,urinary sx,5,4.0,1.0,0.8,0.2
2248,fever/dysuria,5,3.0,2.0,0.6,0.4
2249,lock jaw,5,5.0,0.0,1.0,0.0
2250,r arm tingling,5,4.0,1.0,0.8,0.2
2251,pedstruck,5,2.0,3.0,0.4,0.6
2252,c5 fx,5,3.0,2.0,0.6,0.4
2253,etoh/assault,5,4.0,1.0,0.8,0.2
2254,left side numbness,5,3.0,2.0,0.6,0.4
2255,left side neck pain,5,5.0,0.0,1.0,0.0
2256,night sweats,5,3.0,2.0,0.6,0.4
2257,ngt clogged,5,3.0,2.0,0.6,0.4
2258,s/p fall back pain,5,3.0,2.0,0.6,0.4
2259,blurred  vision,5,3.0,2.0,0.6,0.4
2260,bat bite,5,5.0,0.0,1.0,0.0
2261,abcess ,5,3.0,2.0,0.6,0.4
2262,l ear eval,5,5.0,0.0,1.0,0.0
2263,copd exac,5,1.0,4.0,0.2,0.8
2264,right ankle inj,5,5.0,0.0,1.0,0.0
2265,sab,5,5.0,0.0,1.0,0.0
2266,catheter leaking,5,5.0,0.0,1.0,0.0
2267,bilateral hip pain,5,3.0,2.0,0.6,0.4
2268,headache/nausea,5,5.0,0.0,1.0,0.0
2269,pruritus,5,4.0,1.0,0.8,0.2
2270,fever/weakness,5,2.0,3.0,0.4,0.6
2271,r/o ectopic pregnancy,5,2.0,3.0,0.4,0.6
2272,dizzy/vomiting,5,4.0,1.0,0.8,0.2
2273,for evaluation,5,3.0,2.0,0.6,0.4
2274,l index finger injury,5,5.0,0.0,1.0,0.0
2275,high d-dimer,5,4.0,1.0,0.8,0.2
2276,co exposure,5,4.0,1.0,0.8,0.2
2277,l ear bleeding,5,3.0,2.0,0.6,0.4
2278,std testing,5,5.0,0.0,1.0,0.0
2279,requesting psych eval,5,3.0,2.0,0.6,0.4
2280,blood in colostomy,5,1.0,4.0,0.2,0.8
2281,dizzy/weak,5,2.0,3.0,0.4,0.6
2282,r orbital fracture,5,5.0,0.0,1.0,0.0
2283,erratic behavior,5,3.0,2.0,0.6,0.4
2284,groin infection,5,4.0,1.0,0.8,0.2
2285,s/p dizziness,5,4.0,1.0,0.8,0.2
2286,?od,5,2.0,3.0,0.4,0.6
2287,l eye irritation,5,5.0,0.0,1.0,0.0
2288,scalp laceration,5,5.0,0.0,1.0,0.0
2289,lle pain/swelling,5,3.0,2.0,0.6,0.4
2290,flu like sx,5,4.0,1.0,0.8,0.2
2291,groin numbness,5,4.0,1.0,0.8,0.2
2292,word finding difficulties,5,2.0,3.0,0.4,0.6
2293,r/o p.e,5,3.0,2.0,0.6,0.4
2294,appears intoxicated,5,5.0,0.0,1.0,0.0
2295,rle eval,5,3.0,2.0,0.6,0.4
2296,left knee redness,5,5.0,0.0,1.0,0.0
2297,abdominal pain/fever,5,0.0,5.0,0.0,1.0
2298,n/v/d/abd pain,5,1.0,4.0,0.2,0.8
2299,coughing,5,4.0,1.0,0.8,0.2
2300,rt eye pain,5,5.0,0.0,1.0,0.0
2301,diarhhea,5,3.0,2.0,0.6,0.4
2302,finger lac ,5,5.0,0.0,1.0,0.0
2303,cp/palps,5,5.0,0.0,1.0,0.0
2304,hyperglycemic,5,2.0,3.0,0.4,0.6
2305,left eye lac,5,4.0,1.0,0.8,0.2
2306,atrial flutter,5,1.0,4.0,0.2,0.8
2307,weak/nausea,5,2.0,3.0,0.4,0.6
2308,feels shaky,5,3.0,2.0,0.6,0.4
2309,fever/nausea,5,2.0,3.0,0.4,0.6
2310,swollen face,5,4.0,1.0,0.8,0.2
2311,clotted av fistula,5,0.0,5.0,0.0,1.0
2312,splenic infarct,5,0.0,5.0,0.0,1.0
2313,back/shoulder pain,5,5.0,0.0,1.0,0.0
2314,requesting rehab,5,3.0,2.0,0.6,0.4
2315,s/p fall on coumadin,5,3.0,2.0,0.6,0.4
2316,left shoulder,5,4.0,1.0,0.8,0.2
2317,s/p fall from bike,5,5.0,0.0,1.0,0.0
2318,breast lump,5,5.0,0.0,1.0,0.0
2319,right sided body pain,5,4.0,1.0,0.8,0.2
2320,tongue numbness,5,4.0,1.0,0.8,0.2
2321,meningitis,5,0.0,5.0,0.0,1.0
2322,left axilla pain,5,3.0,2.0,0.6,0.4
2323,dislocated shoulder,5,5.0,0.0,1.0,0.0
2324,diff speaking,5,1.0,4.0,0.2,0.8
2325,r hand cellulitis,5,3.0,2.0,0.6,0.4
2326,liver pain,5,0.0,5.0,0.0,1.0
2327,right eyelid swelling,5,5.0,0.0,1.0,0.0
2328,increased creatinine,5,1.0,4.0,0.2,0.8
2329,post lp headache,5,5.0,0.0,1.0,0.0
2330,foot wound,5,3.0,2.0,0.6,0.4
2331,pregnancy eval,5,3.0,2.0,0.6,0.4
2332,syncope vs seizure,5,4.0,1.0,0.8,0.2
2333,polysubstance use,5,4.0,1.0,0.8,0.2
2334,lle edema,5,3.0,2.0,0.6,0.4
2335,asthma ,5,5.0,0.0,1.0,0.0
2336,l foot cellulitis,5,0.0,5.0,0.0,1.0
2337,leg and back pain,5,2.0,3.0,0.4,0.6
2338,assaultive,5,4.0,1.0,0.8,0.2
2339,eye,5,5.0,0.0,1.0,0.0
2340,requesting evaluation,5,5.0,0.0,1.0,0.0
2341,anxiety ,5,5.0,0.0,1.0,0.0
2342,cord compression,5,1.0,4.0,0.2,0.8
2343,nose lac,5,5.0,0.0,1.0,0.0
2344,right upper quadrant pain,5,2.0,3.0,0.4,0.6
2345,cp x 1 week,5,4.0,1.0,0.8,0.2
2346,liver laceration,5,1.0,4.0,0.2,0.8
2347,fever s/p chemo,5,1.0,4.0,0.2,0.8
2348,carotid dissection,5,0.0,5.0,0.0,1.0
2349,homeless,5,4.0,1.0,0.8,0.2
2350,racing heart,5,4.0,1.0,0.8,0.2
2351,right arm tingling,5,5.0,0.0,1.0,0.0
2352,r finger infection,5,5.0,0.0,1.0,0.0
2353,angio edema,5,2.0,3.0,0.4,0.6
2354,drainage,5,2.0,3.0,0.4,0.6
2355,clogged ng tube,5,3.0,2.0,0.6,0.4
2356,head spinning,5,3.0,2.0,0.6,0.4
2357,erythema,5,3.0,2.0,0.6,0.4
2358,fevers/chills,5,2.0,3.0,0.4,0.6
2359,post-op bleeding,5,4.0,1.0,0.8,0.2
2360,right arm cellulitis,5,2.0,3.0,0.4,0.6
2361,hemoperitoneum,5,1.0,4.0,0.2,0.8
2362,hypogylcemia,5,5.0,0.0,1.0,0.0
2363,s/p lp,5,5.0,0.0,1.0,0.0
2364,post-op fever,5,1.0,4.0,0.2,0.8
2365,thumb swelling,5,4.0,1.0,0.8,0.2
2366,joint swelling,5,3.0,2.0,0.6,0.4
2367,eye chemical exposure,5,5.0,0.0,1.0,0.0
2368,tired,5,4.0,1.0,0.8,0.2
2369,necrotic toes,5,0.0,5.0,0.0,1.0
2370,incont,5,2.0,3.0,0.4,0.6
2371,std exposure,5,5.0,0.0,1.0,0.0
2372,cp x 3 days,5,4.0,1.0,0.8,0.2
2373,rle edema,5,3.0,2.0,0.6,0.4
2374,needs placement,5,2.0,3.0,0.4,0.6
2375,r side numbness,5,3.0,2.0,0.6,0.4
2376,foot lac,5,4.0,1.0,0.8,0.2
2377,defib firing,5,2.0,3.0,0.4,0.6
2378,"cough,sob",5,3.0,2.0,0.6,0.4
2379,finger amputation,5,3.0,2.0,0.6,0.4
2380,r hand infection,5,0.0,5.0,0.0,1.0
2381,l sided facial numbness,5,3.0,2.0,0.6,0.4
2382,drug reaction,5,3.0,2.0,0.6,0.4
2383,atraumatic back pain,5,4.0,1.0,0.8,0.2
2384,hallucinogen intoxication,5,5.0,0.0,1.0,0.0
2385,iv abx,5,4.0,1.0,0.8,0.2
2386,facial abrasions,5,5.0,0.0,1.0,0.0
2387,right shoulder dislocation,5,4.0,1.0,0.8,0.2
2388,left index finger lac,5,5.0,0.0,1.0,0.0
2389,lt.flank pain,5,5.0,0.0,1.0,0.0
2390,r/o dehydration,5,2.0,3.0,0.4,0.6
2391,cp transfer,5,1.0,4.0,0.2,0.8
2392,post op eval,5,2.0,3.0,0.4,0.6
2393,muscle twitching,5,3.0,2.0,0.6,0.4
2394,right groin swelling,5,5.0,0.0,1.0,0.0
2395,r index finger injury,5,5.0,0.0,1.0,0.0
2396,csf leak,5,2.0,3.0,0.4,0.6
2397,back   pain,5,4.0,1.0,0.8,0.2
2398,? cellulitis,5,2.0,3.0,0.4,0.6
2399,irregular heartbeat,5,4.0,1.0,0.8,0.2
2400,cellulits,5,2.0,3.0,0.4,0.6
2401,lac to face,5,5.0,0.0,1.0,0.0
2402,medication adjustment,5,3.0,2.0,0.6,0.4
2403,a fib,5,3.0,2.0,0.6,0.4
2404,visual loss,5,4.0,1.0,0.8,0.2
2405,low hgb,5,2.0,3.0,0.4,0.6
2406,mult c/o,5,3.0,2.0,0.6,0.4
2407,lbp s/p fall,5,2.0,3.0,0.4,0.6
2408,disorganized thinking,5,3.0,2.0,0.6,0.4
2409,bilat pna,5,0.0,5.0,0.0,1.0
2410,neck and shoulder pain,5,5.0,0.0,1.0,0.0
2411,left lower leg pain,5,4.0,1.0,0.8,0.2
2412,eu critical/unresponsive,5,0.0,5.0,0.0,1.0
2413,trip fall,5,5.0,0.0,1.0,0.0
2414,ili/fever,5,5.0,0.0,1.0,0.0
2415,racing thoughts,5,3.0,2.0,0.6,0.4
2416,neck laceration,5,2.0,3.0,0.4,0.6
2417,c spine injury,5,1.0,4.0,0.2,0.8
2418,subdural,5,0.0,5.0,0.0,1.0
2419,dressing change,5,5.0,0.0,1.0,0.0
2420,surgical eval,5,2.0,3.0,0.4,0.6
2421,abnormal u/s,5,0.0,5.0,0.0,1.0
2422,elevated blood pressure,5,3.0,2.0,0.6,0.4
2423,flu symptoms,5,4.0,1.0,0.8,0.2
2424,diaphoretic,5,0.0,5.0,0.0,1.0
2425,skin lesions,5,5.0,0.0,1.0,0.0
2426,p.e,5,0.0,5.0,0.0,1.0
2427,worsening sob,5,0.0,5.0,0.0,1.0
2428,l pleural effusion,5,1.0,4.0,0.2,0.8
2429,pyelonephritis,5,1.0,4.0,0.2,0.8
2430,pain with swallowing,5,3.0,2.0,0.6,0.4
2431,l eye foreign body sensation,5,5.0,0.0,1.0,0.0
2432,pregnant abd pain,5,4.0,1.0,0.8,0.2
2433,rt.flank pain,5,3.0,2.0,0.6,0.4
2434,right foot numbness,5,4.0,1.0,0.8,0.2
2435,seizure?,5,4.0,1.0,0.8,0.2
2436,rle infx,5,1.0,4.0,0.2,0.8
2437,altered mental,5,1.0,4.0,0.2,0.8
2438,medication reaction,5,5.0,0.0,1.0,0.0
2439,chi,5,3.0,2.0,0.6,0.4
2440,s/p fall off bicycle,5,4.0,1.0,0.8,0.2
2441,ruptured aaa,5,0.0,5.0,0.0,1.0
2442,gait disturbance,5,4.0,1.0,0.8,0.2
2443,labial swelling,5,4.0,1.0,0.8,0.2
2444,itch,5,4.0,1.0,0.8,0.2
2445,"abd pain,vomiting",5,3.0,2.0,0.6,0.4
2446,foreign body ear,5,5.0,0.0,1.0,0.0
2447,w,5,4.0,1.0,0.8,0.2
2448,heart burn,5,4.0,1.0,0.8,0.2
2449,b pleural effusion,5,0.0,5.0,0.0,1.0
2450,ha/fever,5,1.0,4.0,0.2,0.8
2451,"sob,cough",5,2.0,3.0,0.4,0.6
2452,hyperthermia,5,4.0,1.0,0.8,0.2
2453,right leg cellulitis,5,0.0,5.0,0.0,1.0
2454,bilat feet swelling,5,5.0,0.0,1.0,0.0
2455,medication request,5,4.0,1.0,0.8,0.2
2456,dislodged nephrostomy tube,5,3.0,2.0,0.6,0.4
2457,r tibia fracture,5,2.0,3.0,0.4,0.6
2458,unwell,5,2.0,3.0,0.4,0.6
2459,positive troponin,5,1.0,4.0,0.2,0.8
2460,hyperglyceamia,5,1.0,4.0,0.2,0.8
2461,gall stones,5,0.0,5.0,0.0,1.0
2462,r knee pain s/p fall,5,5.0,0.0,1.0,0.0
2463,encephalopathy,5,0.0,5.0,0.0,1.0
2464,s/p scooter accident,5,5.0,0.0,1.0,0.0
2465,b inguinal pain,5,2.0,3.0,0.4,0.6
2466,+ pe,5,0.0,5.0,0.0,1.0
2467,r foot eval,5,3.0,2.0,0.6,0.4
2468,?hernia,5,4.0,1.0,0.8,0.2
2469,back/abd pain,5,2.0,3.0,0.4,0.6
2470,sweats,5,3.0,2.0,0.6,0.4
2471,dislodged g-tube,5,4.0,1.0,0.8,0.2
2472,med eval,5,4.0,1.0,0.8,0.2
2473,found unresponsive,5,2.0,3.0,0.4,0.6
2474,nephrostomy tube fell out,5,3.0,2.0,0.6,0.4
2475,left,5,3.0,2.0,0.6,0.4
2476,bilateral le swelling,5,2.0,3.0,0.4,0.6
2477,lt ankle pain,5,5.0,0.0,1.0,0.0
2478,fatigued,5,3.0,2.0,0.6,0.4
2479,? sbo,5,2.0,3.0,0.4,0.6
2480,left knee infection,5,1.0,4.0,0.2,0.8
2481,abcesses,5,2.0,3.0,0.4,0.6
2482,dizziness/weakness,5,1.0,4.0,0.2,0.8
2483,found wandering,5,3.0,2.0,0.6,0.4
2484,bil foot pain,5,5.0,0.0,1.0,0.0
2485,syncopal episodes,5,0.0,5.0,0.0,1.0
2486,rle pain/swelling,5,3.0,2.0,0.6,0.4
2487,clogged ngt,5,3.0,2.0,0.6,0.4
2488,wound re-eval,5,5.0,0.0,1.0,0.0
2489,bilat le pain,5,2.0,3.0,0.4,0.6
2490,right sided facial numbness,5,4.0,1.0,0.8,0.2
2491,vag pain,5,5.0,0.0,1.0,0.0
2492,for placement,5,3.0,2.0,0.6,0.4
2493,right sided cp,5,5.0,0.0,1.0,0.0
2494,s/p siezure,5,2.0,3.0,0.4,0.6
2495,free air,5,1.0,4.0,0.2,0.8
2496,lacerations,5,5.0,0.0,1.0,0.0
2497,foley dislodged,5,5.0,0.0,1.0,0.0
2498,sob/abd pain,5,0.0,5.0,0.0,1.0
2499,wound  eval,5,4.0,1.0,0.8,0.2
2500,? med reaction,5,3.0,2.0,0.6,0.4
2501,ascitis,5,1.0,4.0,0.2,0.8
2502,suprapubic tube eval,5,4.0,1.0,0.8,0.2
2503,on coumadin,5,3.0,2.0,0.6,0.4
2504,r sided chest pain,5,4.0,1.0,0.8,0.2
2505,cocaine intoxication,5,3.0,2.0,0.6,0.4
2506,ha/htn,5,4.0,1.0,0.8,0.2
2507,eu critical/fall,5,1.0,4.0,0.2,0.8
2508,abd pain/syncope,5,3.0,2.0,0.6,0.4
2509,pulmonary embolus,5,0.0,5.0,0.0,1.0
2510,nasal fx,5,5.0,0.0,1.0,0.0
2511,s/p cva,5,0.0,5.0,0.0,1.0
2512,lle swelling/pain,5,2.0,3.0,0.4,0.6
2513,frequent urination,5,4.0,1.0,0.8,0.2
2514,cholangitis,5,0.0,5.0,0.0,1.0
2515,increased seizures,5,0.0,5.0,0.0,1.0
2516,s/p mech fall,5,5.0,0.0,1.0,0.0
2517,s/p hypoglycemic,5,3.0,2.0,0.6,0.4
2518,?syncopal episode,5,4.0,1.0,0.8,0.2
2519,dizzy/cp,5,5.0,0.0,1.0,0.0
2520,bilat hip pain,5,5.0,0.0,1.0,0.0
2521,bleeding trach,5,0.0,5.0,0.0,1.0
2522,g-tube out,5,3.0,2.0,0.6,0.4
2523,facial infection,5,4.0,1.0,0.8,0.2
2524,mouth bleeding,5,4.0,1.0,0.8,0.2
2525,unable to sleep,5,5.0,0.0,1.0,0.0
2526,neuro sx,5,1.0,4.0,0.2,0.8
2527,rt leg pain,5,3.0,2.0,0.6,0.4
2528,gyn issue,5,4.0,1.0,0.8,0.2
2529,nose inj,5,5.0,0.0,1.0,0.0
2530,dislodged g tube,5,4.0,1.0,0.8,0.2
2531,drowning,5,0.0,5.0,0.0,1.0
2532,somnolent,5,5.0,0.0,1.0,0.0
2533,cough sob,5,4.0,1.0,0.8,0.2
2534,migraine ,4,4.0,0.0,1.0,0.0
2535,pulseless left foot,4,0.0,4.0,0.0,1.0
2536,l le pain,4,3.0,1.0,0.75,0.25
2537,left ankle,4,4.0,0.0,1.0,0.0
2538,fb left eye,4,4.0,0.0,1.0,0.0
2539,fever/ili,4,3.0,1.0,0.75,0.25
2540,cheek pain,4,4.0,0.0,1.0,0.0
2541,tight cast,4,4.0,0.0,1.0,0.0
2542,"dizziness,nausea",4,0.0,4.0,0.0,1.0
2543,fall/back pain,4,3.0,1.0,0.75,0.25
2544,right hand pain/swelling,4,3.0,1.0,0.75,0.25
2545,needs transfusion,4,1.0,3.0,0.25,0.75
2546,right hand cellulitis,4,1.0,3.0,0.25,0.75
2547,fistula malfunction,4,0.0,4.0,0.0,1.0
2548,right arm eval,4,0.0,4.0,0.0,1.0
2549,leaking aaa,4,0.0,4.0,0.0,1.0
2550,fever/vomiting,4,1.0,3.0,0.25,0.75
2551,splenic hematoma,4,0.0,4.0,0.0,1.0
2552,lt hip pain,4,2.0,2.0,0.5,0.5
2553,left thumb swelling,4,3.0,1.0,0.75,0.25
2554,worsening cellulitis,4,2.0,2.0,0.5,0.5
2555,abd mass,4,1.0,3.0,0.25,0.75
2556,dilated cbd,4,0.0,4.0,0.0,1.0
2557,s/p altered mental status,4,1.0,3.0,0.25,0.75
2558,bicyclist vs car,4,4.0,0.0,1.0,0.0
2559,central line eval,4,3.0,1.0,0.75,0.25
